-0.056025,-0.003834,1.010830,-0.057072,0.045902,-0.049393,-4.069051,-1.555691,13.002934
-0.083798,0.001912,1.000298,-0.036826,0.125315,0.008727,-4.055315,-1.551693,12.940404
-0.096242,-0.009581,0.989285,0.003665,-0.085172,-0.014312,-4.061378,-1.525360,12.674750
-0.066077,-0.004786,0.994071,-0.000873,-0.126362,-0.015533,-4.067454,-1.502185,12.370145
-0.060811,-0.010532,0.996463,-0.031241,0.102276,-0.032289,-4.097402,-1.520044,12.281594
-0.097204,-0.013886,0.972045,-0.026529,0.065799,-0.006807,-4.101427,-1.526880,12.158753
-0.075658,-0.003834,0.986892,0.000873,-0.168075,0.023736,-4.067424,-1.488804,11.815560
-0.063204,0.000961,0.993590,-0.053582,0.039794,-0.009076,-4.069961,-1.506390,11.669930
-0.083798,0.000000,0.982577,-0.063705,0.208741,-0.014312,-4.080866,-1.529756,11.686122
-0.094330,-0.011974,0.992639,0.016930,-0.088139,0.021642,-4.052538,-1.483721,11.417722
-0.054584,0.001432,0.996463,-0.052883,-0.059341,-0.064752,-4.106797,-1.510646,11.176166
-0.079963,-0.012925,0.988804,0.010472,0.041364,0.008203,-4.095674,-1.477361,11.029918
-0.090506,-0.011013,0.976831,-0.055676,0.006981,-0.039444,-4.128812,-1.510431,10.850638
-0.081405,0.002873,1.003652,0.003840,-0.113272,0.008901,-4.108079,-1.455079,10.562189
-0.079483,-0.017721,0.995993,-0.013265,0.001920,0.031765,-4.074867,-1.448335,10.378032
-0.088583,-0.000961,0.975879,-0.009250,0.034558,-0.019897,-4.086120,-1.411536,10.229439
-0.079483,-0.021545,0.996944,-0.011519,-0.072082,0.003142,-4.080326,-1.415855,9.973649
-0.072785,-0.010052,0.992639,-0.020071,0.043110,-0.055152,-4.129919,-1.417119,9.827810
-0.078051,-0.012454,0.981626,-0.005585,0.041364,0.076969,-4.052409,-1.385340,9.682884
-0.074697,0.003834,0.988324,-0.033510,-0.030369,0.029496,-4.014065,-1.357734,9.474860
-0.077090,-0.007178,0.995993,-0.044157,0.002618,-0.035779,-4.042845,-1.370427,9.291766
-0.065126,-0.013886,0.980184,0.005934,0.012741,-0.009076,-4.048815,-1.346979,9.116780
-0.087632,-0.002873,0.979704,-0.061610,-0.008203,0.020071,-4.020759,-1.348896,8.928891
-0.069912,-0.018191,0.995032,-0.005585,-0.046251,0.001920,-4.016064,-1.342108,8.697021
-0.070392,-0.009581,0.984970,-0.021468,0.044680,0.000873,-4.011412,-1.330661,8.554021
-0.076619,-0.007659,0.990717,-0.032463,0.025307,-0.011519,-4.017120,-1.323356,8.393677
-0.086671,-0.017240,0.980665,-0.001745,-0.076445,-0.006632,-4.019220,-1.307820,8.133077
-0.074697,-0.012454,0.992158,-0.008727,0.026005,0.022864,-3.993750,-1.284206,7.971764
-0.080444,-0.018672,0.984970,0.014486,-0.007854,0.037525,-3.956001,-1.254061,7.776598
-0.074217,-0.009101,0.992639,-0.015184,-0.000524,-0.039619,-3.988818,-1.234906,7.590600
-0.062723,-0.005266,0.957198,0.005411,-0.042586,0.014835,-3.967928,-1.183465,7.366573
