aX, aY, aZ, gX, gY, gZ, mX, mY, mZ, imu_degC, gps_Date,                             gps_time, gps_Lat, gps_Long, gps_Alt, gps_SIV, gps_FixType,                             gps_GroundSpeed, gps_Heading, gps_pDOP, category, LOI
, , , , , , , , , , 60.714, , 0.000000, 0.000000, 60.714001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.465, , 0.000000, 0.000000, 60.465000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.920, , 0.000000, 0.000000, 60.919998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.674, , 0.000000, 0.000000, 60.674000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 61.111, , 0.000000, 0.000000, 61.111000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.870, , 0.000000, 0.000000, 60.869999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.638, , 0.000000, 0.000000, 60.638000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.417, , 0.000000, 0.000000, 60.417000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.825, , 0.000000, 0.000000, 60.825001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.606, , 0.000000, 0.000000, 60.605999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.396, , 0.000000, 0.000000, 60.396000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.784, , 0.000000, 0.000000, 60.784000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.577, , 0.000000, 0.000000, 60.577000, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.377, , 0.000000, 0.000000, 60.376999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.748, , 0.000000, 0.000000, 60.748001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.550, , 0.000000, 0.000000, 60.549999, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.360, , 0.000000, 0.000000, 60.360001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.714, , 0.000000, 0.000000, 60.714001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.526, , 0.000000, 0.000000, 60.526001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.345, , 0.000000, 0.000000, 60.345001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.684, , 0.000000, 0.000000, 60.683998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.504, , 0.000000, 0.000000, 60.504002, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.331, , 0.000000, 0.000000, 60.331001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.656, , 0.000000, 0.000000, 60.655998, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.484, , 0.000000, 0.000000, 60.484001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.317, , 0.000000, 0.000000, 60.317001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
, , , , , , , , , , 60.630, , 0.000000, 0.000000, 60.630001, 0, 6, 6.000000, 0.000000, 0.000000, unknown, unknown
